,index,id,img,label,text
352,441,64805,img/64805.png,1.0,"we will kill every man, woman, child shia, sunni.... zoroastrain, kurd or christian but we don't touch israel why is that?"
353,443,86530,img/86530.png,0.0,influence elections? haha that's a hoax
354,444,92450,img/92450.png,0.0,to bad i don't speak peasant .!
355,445,79103,img/79103.png,1.0,"racism exists among all races in the world.. white people are just better at it, like most things"
356,446,94721,img/94721.png,0.0,never forget the holocaust
357,447,89042,img/89042.png,1.0,white people doing weird shit black people being criminals stereotypes they exist for a reason
358,448,27034,img/27034.png,0.0,record black employment record black welfare record black imprisonment
359,450,9347,img/09347.png,0.0,when you step on a landmine but you do not weigh enough
360,451,54276,img/54276.png,0.0,fuck i stepped in shit
361,452,36472,img/36472.png,0.0,when you finger an asian girl
362,455,54761,img/54761.png,0.0,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! and here is scientific proof"
363,457,91375,img/91375.png,0.0,bank took your house? that must be tough
364,458,87530,img/87530.png,0.0,hey kids for a good time dial #666-hotdawg
365,461,42387,img/42387.png,1.0,any girls a squirter if you sever an artery
366,462,67415,img/67415.png,1.0,the tranny your you been girlfriend fucking
367,463,86054,img/86054.png,0.0,friendly reminder: a hooker and con man are in the white house fucking things up
368,464,29517,img/29517.png,0.0,they told me i could become anything so i became a scarecrow
369,465,28704,img/28704.png,0.0,our voice can change history for better or...worse
370,466,72531,img/72531.png,1.0,indians evolution after 15august1947
371,467,27953,img/27953.png,1.0,i was chatting this liberal chick in a bar who told me that i should be more open to muslim culture so i raped her
372,469,75403,img/75403.png,0.0,no difference between both
373,471,38245,img/38245.png,0.0,when you eat your rehab romance booty in the laundry room but she's day 3 sick
374,472,89160,img/89160.png,0.0,live your life every moment
375,474,32046,img/32046.png,0.0,smoke pours from the wtc on 911
376,476,54817,img/54817.png,0.0,"i had twins with my third husband, which i conceived while married to my first husband, and delivered while married to my second husband, who adopted them before i divorced him and married my third husband. but that was then, now i'm married to my fourth husband. i'm just an evangelical who believes in the sanctity of marriage"
377,477,42786,img/42786.png,1.0,"she literally tweeted ""let's make gas chambers great again"""
378,478,58197,img/58197.png,0.0,once you go black so does your face
379,479,92185,img/92185.png,0.0,running tired of bitches from the dick? i give you the clamp that bitch down 3000
380,480,38704,img/38704.png,1.0,chicken niggers
381,481,75481,img/75481.png,0.0,this has nothing to do with this post but i have 2 barely fucked goats for sale
382,483,4253,img/04253.png,0.0,sad world history
383,484,28971,img/28971.png,0.0,it wasn't my fault my truck has tranny issue's
384,485,26741,img/26741.png,0.0,on behalf of nsw go f@#k yourself queensland
385,486,3685,img/03685.png,0.0,not all angels reside in heaven.. many walk the battlefield.
386,487,40286,img/40286.png,0.0,when each letter is a mental disorder
387,488,14695,img/14695.png,1.0,my dad is the best at hide and seek he's been gone for 15 years
388,489,59837,img/59837.png,1.0,your purchase of $19.99 comes to $21.36 after theft
389,490,54397,img/54397.png,0.0,when another dog pees on your lawn
390,491,7192,img/07192.png,1.0,when you're a nazi officer and someone gives you the name and location of a jewish family
391,492,1392,img/01392.png,0.0,hello jesus thanks for making a way!
392,494,14697,img/14697.png,0.0,"everyone knows hitting appliances that stop working, sometimes fixes the problem"
393,495,68194,img/68194.png,0.0,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn"""
394,497,1524,img/01524.png,0.0,when you catch your goat with another man
395,498,60937,img/60937.png,0.0,mississippi wind chime
396,500,67512,img/67512.png,0.0,in alcohols defense i've made some pretty shitty decisions while sober
397,501,83492,img/83492.png,0.0,"when someone starts acting all friendly, but you already know what they really are"
398,502,94617,img/94617.png,0.0,burning things that don't mean anything to you
399,503,65320,img/65320.png,1.0,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years
400,504,32765,img/32765.png,0.0,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime
401,505,4326,img/04326.png,1.0,when the chow mein was on point but you kinda miss your cat
402,506,65413,img/65413.png,0.0,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes
403,507,76034,img/76034.png,1.0,my momma... momma says girls are the devil
404,508,52986,img/52986.png,1.0,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel
405,509,36981,img/36981.png,0.0,"when someone says, ""money can't buy happiness."" then explain these."
406,510,63140,img/63140.png,0.0,and then i said homosexuals can go to heaven
407,511,68307,img/68307.png,0.0,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16
408,512,75182,img/75182.png,0.0,what bomb
409,513,89610,img/89610.png,0.0,elon musk presents infinite energy source
410,514,69137,img/69137.png,0.0,new seat belt design 50% less accidents
411,516,90165,img/90165.png,0.0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs'
412,517,37641,img/37641.png,1.0,when they asks why you dropped the muslim kid off from school to give the parents back their bomb
413,518,32485,img/32485.png,0.0,when you floor it but your passengers arent ready
414,519,78906,img/78906.png,0.0,you can't get her pregnant if she's a goat
415,521,4296,img/04296.png,0.0,now imagine if native american cowboys rode bicycles
416,522,56841,img/56841.png,0.0,not all of us are terrorists but all terrorists are one of us
417,524,85062,img/85062.png,1.0,who let this retard in this group
418,525,89740,img/89740.png,1.0,africa 100 years ago africa today + aids
419,528,95683,img/95683.png,0.0,"and then i said, mr. president only targets there's no walmart's in north korea"
420,529,85271,img/85271.png,0.0,a bad day for everyone including muslims defend homeland security a good day for us all in 2019
421,531,17504,img/17504.png,0.0,beach vibe
422,533,85421,img/85421.png,0.0,gays on their way home after pride week
423,534,29731,img/29731.png,0.0,take me out for dinner first then you have my permission to play lol
424,535,74152,img/74152.png,0.0,i'd like to report hello 911 emergency? a misandry! yes this girl came out of nowhere and totally ignored my man feelings!
425,536,61802,img/61802.png,1.0,black friday sale
426,537,96143,img/96143.png,1.0,"roses are red, violets are blue mexicans are rapists, and so am i"
427,538,53714,img/53714.png,0.0,we are peaceful people
428,540,34920,img/34920.png,1.0,the smell of not wearing deoderant
429,541,63415,img/63415.png,0.0,when the pope addresses the people he does it with a smile
430,542,51734,img/51734.png,1.0,when you're shooting up the school and the cops shoot the black kid that's running away
431,543,80534,img/80534.png,1.0,they trained you to hate the only man with the balls to stand up to them
432,544,61485,img/61485.png,0.0,"don't do the crime, if you can't do the time"
433,545,89603,img/89603.png,0.0,when you've had a long day but you need to but geroceries
434,546,16784,img/16784.png,0.0,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human"
435,548,54936,img/54936.png,0.0,summers here lets swim
436,549,83290,img/83290.png,0.0,"first of all, take a moment to realize who the fuck you are talking to"
437,550,97816,img/97816.png,0.0,good skeleton
438,551,73562,img/73562.png,0.0,i just started a company selling landmines that look like prayer mats prophets are going through the roof
439,553,15743,img/15743.png,0.0,when you introduce someone to a new meme you like that?
440,554,96073,img/96073.png,1.0,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs"
441,555,85362,img/85362.png,0.0,man getting arrested by the la pd
442,557,40965,img/40965.png,0.0,obama voters
443,560,8172,img/08172.png,0.0,bosses be like when you coming in?
444,562,84703,img/84703.png,0.0,"""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time?"
445,563,4325,img/04325.png,0.0,its a 3-day weekend pace yourself
446,565,98764,img/98764.png,0.0,african kids dancing and celebrating
447,566,4162,img/04162.png,0.0,one of the most brillant minds in science
448,567,6357,img/06357.png,0.0,it's time to stop this
449,568,68947,img/68947.png,0.0,fuck the enemy so hard their eyebrows bleed
450,572,9716,img/09716.png,0.0,weeeee! im back home
451,573,8632,img/08632.png,1.0,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am"
452,574,78520,img/78520.png,0.0,run along now felicia you don't want to miss the water truck.....ya thirsty bitch
453,575,82763,img/82763.png,0.0,"--and if anything happens, the women are to blame -- that's right, it's their fault, definitely"
454,576,38427,img/38427.png,1.0,when you see another black person getting their ass whipped by the cops stop breaking the law
455,577,38156,img/38156.png,0.0,"we used to have safe neighborhoods now we have ""diversity"""
456,579,48317,img/48317.png,0.0,dressed for sundays best
457,583,62435,img/62435.png,1.0,wing wing wing herro? thats racist
458,585,19586,img/19586.png,0.0,conjoined twins abby and brittany
459,586,84120,img/84120.png,0.0,when u tryin to be cute but she gotta make everything sexual
460,587,81630,img/81630.png,0.0,being disabled doesn't stop me
461,588,41032,img/41032.png,0.0,going on vacation vs going back to work
462,589,35910,img/35910.png,0.0,am i hearing the american people correctly you want to hand over all your means of protection and make it easier for terrorists to come into the country? gotcha!
463,590,7591,img/07591.png,0.0,democrats claim daca kids shouldn't t have to pay for their parent's crimes.. ...but white people are still responsible for 17th century slave owners??
464,591,62081,img/62081.png,1.0,well let me tell you something brother fuck niccfps
465,592,85923,img/85923.png,0.0,ford owner blew a rod wasnt talking about his engine
466,593,45912,img/45912.png,0.0,this offends me ban them do you agree?
467,594,87031,img/87031.png,0.0,you funny mother fucker you!!
468,595,6483,img/06483.png,1.0,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~"
